codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A307,21/01/2018,02,29.4,29.9,29.0,35,39,33,12.5,13.7,12.0,970.1,970.1,969.5,2.0,121,4.1,-3.54,0.0
A307,21/01/2018,13,27.5,27.5,25.5,48,55,48,15.7,16.0,15.2,972.0,972.4,972.0,3.8,143,8.5,1691.,0.0
A307,21/01/2018,00,30.5,31.5,30.5,32,32,31,12.1,12.4,12.1,969.0,969.0,968.5,1.9,69,3.5,-3.54,0.0
A307,21/01/2018,12,25.5,25.7,23.8,55,63,55,15.8,16.6,15.7,972.4,972.5,972.2,4.9,141,8.5,1069.,0.0
A307,21/01/2018,11,23.7,23.8,22.8,63,67,62,16.2,16.7,16.1,972.2,972.2,971.5,5.2,120,8.7,318.9,0.0
A307,21/01/2018,23,32.3,33.3,32.3,27,27,25,10.9,10.9,10.5,967.0,967.0,966.3,2.5,112,4.7,-3.54,0.0
A307,21/01/2018,22,33.3,34.2,33.3,25,25,23,10.5,10.7,10.1,966.3,966.3,966.2,2.6,113,7.5,69.28,0.0
A307,21/01/2018,10,23.0,23.5,23.0,65,65,61,16.1,16.2,15.4,971.5,971.5,970.7,4.4,125,6.9,87.75,0.0
A307,21/01/2018,19,35.2,35.9,33.8,23,26,23,11.2,12.3,10.8,966.8,967.6,966.8,3.4,93,8.8,2009.,0.0
A307,21/01/2018,04,28.2,28.8,28.2,43,43,41,14.6,14.6,14.2,969.5,969.8,969.5,3.6,115,7.0,-3.54,0.0
A307,21/01/2018,06,26.3,27.2,26.3,52,52,48,15.5,15.5,15.1,969.5,969.5,969.4,4.0,108,6.8,-3.54,0.0
A307,21/01/2018,17,33.7,34.1,32.0,26,31,26,11.8,13.4,11.7,968.6,969.8,968.6,3.2,112,9.1,2758.,0.0
A307,21/01/2018,01,29.9,30.5,29.8,33,34,32,12.1,12.1,12.0,969.5,969.5,969.0,1.5,65,3.2,-3.54,0.0
A307,21/01/2018,05,27.2,28.2,27.2,48,48,43,15.1,15.1,14.6,969.5,969.6,969.4,3.5,112,6.5,-3.54,0.0
A307,21/01/2018,07,25.2,26.3,25.2,52,55,51,14.6,15.9,14.6,969.8,969.8,969.4,3.8,121,8.3,-3.54,0.0
A307,21/01/2018,16,32.3,33.0,30.2,30,37,30,12.6,13.8,12.6,969.8,970.9,969.8,4.1,119,8.5,2827.,0.0
A307,21/01/2018,14,29.4,29.4,26.9,42,49,42,15.1,15.8,14.8,971.5,972.1,971.5,3.4,135,9.7,2433.,0.0
A307,21/01/2018,21,34.0,35.5,34.0,24,24,20,10.3,10.6,8.7,966.2,966.4,966.2,3.7,116,8.4,659.5,0.0
A307,22/01/2018,11,24.7,24.9,23.8,58,59,57,15.8,15.8,15.1,970.3,970.3,970.1,4.8,119,7.6,696.2,0.0
A307,22/01/2018,12,26.7,27.0,24.5,50,58,49,15.4,16.2,15.0,970.5,970.5,970.3,4.8,112,8.4,1420.,0.0
A307,22/01/2018,14,30.0,30.4,28.5,36,43,35,13.4,14.7,13.1,970.1,970.6,970.1,4.5,125,9.2,2463.,0.0
A307,22/01/2018,18,35.1,35.1,33.3,25,28,25,12.3,12.9,11.9,966.5,967.4,966.5,4.6,123,9.7,2442.,0.0
A307,22/01/2018,17,34.5,34.6,32.2,27,31,27,12.8,13.2,12.2,967.4,968.2,967.4,4.1,90,9.2,2703.,0.0
A307,22/01/2018,05,26.3,27.8,26.3,49,49,43,14.7,14.7,14.0,968.0,968.2,967.9,4.4,123,9.6,-3.54,0.0
A307,22/01/2018,00,31.6,32.3,31.6,29,29,27,11.3,11.4,10.9,967.8,967.8,967.0,2.2,113,5.8,-3.54,0.0
A307,22/01/2018,23,32.9,33.4,32.9,25,26,25,10.4,10.9,10.4,966.2,966.2,965.8,2.9,107,5.1,-3.54,0.0
A307,22/01/2018,10,23.7,23.7,23.4,59,59,58,15.2,15.2,14.8,970.1,970.1,969.5,2.9,126,5.9,69.89,0.0
A307,22/01/2018,15,31.5,32.3,29.8,32,36,31,12.8,13.5,12.8,969.3,970.1,969.2,4.9,108,8.9,2716.,0.0
A307,22/01/2018,20,35.0,35.7,34.6,23,24,22,10.5,11.7,10.4,965.3,965.9,965.3,3.8,103,8.5,1260.,0.0
A307,22/01/2018,08,24.3,24.9,24.3,53,53,51,14.2,14.2,13.9,969.0,969.0,968.3,3.5,117,7.6,-3.54,0.0
A307,22/01/2018,21,34.3,35.3,34.2,24,25,23,11.0,11.5,10.4,965.4,965.4,965.2,3.9,118,8.6,596.8,0.0
A307,22/01/2018,13,28.7,28.7,26.3,43,51,43,14.9,15.8,14.2,970.6,970.7,970.5,4.1,106,8.4,1756.,0.0
A307,22/01/2018,06,25.4,26.3,25.4,49,50,48,14.0,14.8,14.0,968.1,968.1,968.0,4.3,114,10.9,-3.54,0.0
A307,22/01/2018,19,35.3,35.4,33.5,24,27,23,11.8,12.5,10.9,965.9,966.5,965.9,4.3,116,9.4,1474.,0.0
A307,22/01/2018,04,27.8,29.2,27.8,43,43,37,14.0,14.0,13.1,968.1,968.3,968.1,5.4,115,10.3,-3.54,0.0
A307,22/01/2018,02,30.4,31.1,30.4,32,32,29,11.6,11.7,11.1,968.6,968.6,968.2,3.8,122,6.4,-3.54,0.0
A307,22/01/2018,16,32.5,33.4,31.4,30,32,30,12.7,13.7,12.5,968.2,969.3,968.2,4.9,117,11.8,2795.,0.0
A307,22/01/2018,03,29.2,30.4,29.2,37,37,32,13.1,13.1,11.5,968.2,968.6,968.2,4.3,113,8.4,-3.54,0.0
A307,22/01/2018,09,23.6,24.3,23.6,58,58,53,14.8,14.9,14.2,969.5,969.5,969.0,3.2,124,6.7,-3.54,0.0
A307,22/01/2018,22,33.4,34.5,33.4,25,25,24,10.8,11.2,10.7,965.8,965.8,965.4,2.7,113,7.6,113.4,0.0
A307,22/01/2018,01,31.1,31.7,31.1,29,29,28,11.2,11.3,11.0,968.2,968.2,967.7,2.7,132,4.7,-3.54,0.0
A307,22/01/2018,07,24.9,25.4,24.9,51,51,49,14.1,14.1,13.8,968.3,968.3,968.0,4.2,125,9.1,-3.54,0.0
A307,23/01/2018,02,29.3,30.1,29.3,35,35,34,12.1,12.6,12.1,967.9,967.9,967.4,2.6,68,5.2,-3.54,0.0
A307,23/01/2018,10,23.9,24.1,23.8,61,61,58,15.8,15.9,15.2,970.5,970.5,969.9,3.3,128,6.1,79.09,0.0
A307,23/01/2018,00,32.1,32.9,32.1,26,26,25,10.3,10.6,10.2,966.9,966.9,966.2,2.8,112,5.5,-3.54,0.0
A307,23/01/2018,19,33.3,34.4,33.0,27,28,26,11.9,12.7,11.4,966.4,967.0,966.4,3.4,138,8.3,1501.,0.0
A307,23/01/2018,04,27.7,28.5,27.7,47,47,40,15.3,15.3,13.8,968.1,968.1,968.0,3.6,122,7.5,-3.54,0.0
A307,23/01/2018,14,28.5,29.2,26.7,42,50,42,14.4,15.9,14.4,970.5,971.3,970.4,4.8,127,9.2,2198.,0.0
A307,23/01/2018,21,34.1,34.5,33.5,23,27,22,9.7,12.3,9.5,966.0,966.1,965.9,4.1,119,6.2,571.1,0.0
A307,23/01/2018,07,25.1,25.7,25.1,56,56,55,15.7,15.9,15.6,968.8,968.8,968.5,4.1,125,8.5,-3.54,0.0
A307,23/01/2018,16,32.1,32.6,30.3,32,36,32,13.3,14.0,12.9,968.8,969.8,968.8,3.6,124,9.4,2921.,0.0
A307,23/01/2018,22,33.1,34.1,33.1,25,26,23,10.5,11.5,9.8,966.0,966.1,966.0,2.7,123,6.2,120.3,0.0
A307,23/01/2018,06,25.7,26.5,25.7,55,55,52,15.9,16.1,15.8,968.6,968.6,968.1,4.2,119,8.5,-3.54,0.0
A307,23/01/2018,20,33.5,34.8,33.3,25,27,23,11.0,12.0,10.6,966.1,966.4,966.1,2.8,137,7.0,1353.,0.0
A307,23/01/2018,12,25.1,25.3,24.5,57,58,56,16.0,16.1,15.6,971.2,971.3,971.1,5.6,136,8.8,915.0,0.0
A307,23/01/2018,03,28.5,29.3,28.5,40,40,35,13.7,13.7,12.0,968.0,968.0,967.8,2.7,114,6.2,-3.54,0.0
A307,23/01/2018,08,24.8,25.1,24.8,56,56,56,15.5,15.8,15.5,969.2,969.2,968.8,3.3,128,7.2,-3.54,0.0
A307,23/01/2018,15,31.5,31.6,28.3,33,43,33,13.2,15.0,12.8,969.8,970.5,969.8,5.2,111,9.0,2756.,0.0
A307,23/01/2018,23,32.0,33.1,32.0,28,28,25,11.0,11.0,10.2,966.2,966.2,966.0,2.0,136,5.2,-3.54,0.0
A307,23/01/2018,17,33.4,33.5,31.0,29,33,29,13.1,13.4,12.4,967.7,968.8,967.7,3.2,133,8.5,2215.,0.0
A307,23/01/2018,01,30.1,32.1,30.1,34,34,26,12.5,12.5,10.4,967.4,967.5,966.9,3.1,58,8.2,-3.54,0.0
A307,23/01/2018,11,25.1,25.1,23.9,57,61,57,16.1,16.4,15.9,971.1,971.1,970.5,5.1,126,8.5,694.5,0.0
A307,23/01/2018,18,33.9,34.6,32.2,27,31,27,12.0,13.8,12.0,967.0,967.7,966.9,4.9,122,8.6,2315.,0.0
A307,23/01/2018,13,26.7,27.0,25.1,50,57,49,15.5,16.2,15.2,971.3,971.4,971.2,4.6,127,8.6,1683.,0.0
A307,23/01/2018,09,24.1,24.8,24.1,58,58,56,15.2,15.5,15.1,969.9,969.9,969.2,3.3,111,6.6,-3.54,0.0
A307,23/01/2018,05,26.5,27.7,26.5,52,52,47,15.7,15.7,15.2,968.1,968.2,968.0,4.4,123,8.6,-3.54,0.0
A307,24/01/2018,14,28.0,28.0,26.1,50,55,50,16.6,16.8,16.2,971.2,971.8,971.2,3.6,128,8.6,1438.,0.0
A307,24/01/2018,09,24.2,24.2,24.1,64,65,64,17.0,17.1,16.8,970.1,970.1,969.4,3.8,125,6.3,-2.75,0.0
A307,24/01/2018,06,25.2,25.9,25.2,60,60,58,16.8,16.9,16.7,968.7,968.7,968.3,4.8,98,9.5,-3.54,0.0
A307,24/01/2018,02,29.3,31.3,29.3,46,46,30,16.7,16.7,11.3,968.4,968.4,967.9,6.0,97,10.0,-3.54,0.0
A307,24/01/2018,13,26.5,27.0,25.5,54,59,53,16.5,16.9,16.3,971.8,971.8,971.7,4.7,124,8.1,1126.,0.0
A307,24/01/2018,10,24.1,24.2,24.0,64,65,64,17.0,17.0,16.9,970.4,970.4,970.1,4.1,136,7.2,22.35,0.0
A307,24/01/2018,08,24.1,24.6,24.1,64,65,63,17.0,17.0,16.9,969.4,969.4,969.1,3.0,124,6.7,-3.54,0.0
A307,24/01/2018,07,24.6,25.2,24.6,63,63,60,17.0,17.0,16.8,969.3,969.3,968.7,3.1,110,9.1,-3.54,0.0
A307,24/01/2018,11,24.8,24.9,24.1,62,65,62,17.0,17.2,16.9,971.3,971.3,970.4,4.3,140,7.0,219.2,0.0
A307,24/01/2018,01,31.3,31.4,30.8,30,31,30,11.4,11.7,11.4,967.9,967.9,966.8,2.9,125,5.6,-3.54,0.0
A307,24/01/2018,00,31.4,32.0,31.4,30,30,28,11.6,11.7,11.1,966.8,966.8,966.2,1.8,137,3.4,-3.54,0.0
A307,24/01/2018,04,26.8,27.9,26.7,56,56,50,17.1,17.1,16.5,968.6,968.6,968.5,4.4,119,10.3,-3.54,0.0
A307,24/01/2018,05,25.9,26.8,25.9,58,58,56,16.9,17.2,16.9,968.4,968.6,968.2,4.1,118,7.9,-3.54,0.0
A307,24/01/2018,12,25.9,25.9,24.6,58,62,58,16.9,17.1,16.7,971.7,971.7,971.4,4.5,123,8.6,729.1,0.0
A307,24/01/2018,03,27.9,29.3,27.9,50,50,47,16.7,16.8,16.7,968.6,968.7,968.4,5.3,99,11.0,-3.54,0.0
A307,24/01/2018,17,32.7,32.9,31.2,33,36,33,14.3,15.0,14.0,967.9,968.9,967.9,3.7,107,9.2,2214.,0.0
A307,24/01/2018,18,33.3,34.4,32.1,31,34,29,13.7,14.7,13.2,967.0,967.9,967.0,3.2,104,8.2,2338.,0.0
A307,24/01/2018,15,29.5,29.9,27.5,43,50,43,15.6,16.7,15.6,970.1,971.2,970.1,4.4,118,8.1,1969.,0.0
A307,24/01/2018,20,33.7,35.3,33.3,28,29,26,12.5,13.2,12.1,966.0,966.4,965.9,3.6,89,6.4,1255.,0.0
A307,24/01/2018,23,31.4,32.3,31.4,31,31,30,12.4,12.5,12.3,966.1,966.1,965.8,1.1,99,3.2,-3.54,0.0
A307,24/01/2018,21,33.3,33.8,33.2,27,28,27,12.0,12.6,11.9,965.6,966.0,965.6,2.7,111,6.1,246.4,0.0
A307,24/01/2018,16,31.7,32.4,29.4,36,44,36,14.7,16.1,14.7,968.9,970.1,968.9,4.4,98,9.0,2875.,0.0
A307,24/01/2018,22,32.3,33.3,32.3,30,30,27,12.4,12.4,11.9,965.8,965.8,965.5,2.1,68,4.9,56.65,0.0
A307,24/01/2018,19,34.0,34.3,32.4,28,31,28,13.0,13.9,13.0,966.4,967.0,966.4,2.3,117,7.6,1230.,0.0
A307,25/01/2018,14,29.3,29.4,27.7,42,45,42,15.0,15.3,14.6,970.1,970.5,970.0,3.5,118,8.3,2211.,0.0
A307,25/01/2018,00,30.8,31.4,30.8,32,32,31,12.4,12.4,12.3,966.7,966.7,966.1,1.9,93,3.6,-3.54,0.0
A307,25/01/2018,16,32.0,32.6,30.7,33,37,33,13.8,14.6,13.5,968.6,969.4,968.5,3.5,80,8.5,2797.,0.0
A307,25/01/2018,23,32.2,32.6,32.2,31,31,30,12.7,12.8,12.7,966.0,966.0,965.0,1.6,68,4.3,-3.54,0.0
A307,25/01/2018,03,28.0,28.5,28.0,53,53,51,17.5,17.6,17.4,968.1,968.2,968.1,4.5,109,8.9,-3.54,0.0
A307,25/01/2018,10,24.4,24.4,24.0,54,56,54,14.4,14.7,14.3,970.0,970.0,969.0,3.4,114,7.5,88.51,0.0
A307,25/01/2018,04,27.2,28.0,27.2,56,56,53,17.5,17.7,17.5,968.0,968.1,968.0,3.4,121,8.0,-3.54,0.0
A307,25/01/2018,09,24.1,24.5,24.1,55,61,55,14.6,16.4,14.6,969.0,969.0,968.3,4.6,123,7.6,-3.54,0.0
A307,25/01/2018,17,32.3,33.4,31.5,31,33,30,13.2,14.0,13.0,967.6,968.6,967.6,2.9,151,7.2,2699.,0.0
A307,25/01/2018,05,26.7,27.2,26.7,56,56,56,17.3,17.5,17.3,967.8,968.1,967.8,3.6,103,7.5,-3.54,0.0
A307,25/01/2018,02,28.5,29.4,28.5,51,51,47,17.6,17.6,16.8,968.2,968.2,967.6,3.4,109,10.3,-3.54,0.0
A307,25/01/2018,21,33.2,34.0,33.0,30,30,28,13.0,13.2,12.8,964.7,964.7,964.6,2.4,50,5.7,380.5,0.0
A307,25/01/2018,06,25.9,26.7,25.9,60,60,56,17.5,17.5,17.3,967.9,967.9,967.7,3.3,111,7.3,-3.54,0.0
A307,25/01/2018,01,29.5,30.9,29.5,47,47,32,16.8,16.8,12.4,967.6,967.6,966.7,5.5,120,10.1,-3.54,0.0
A307,25/01/2018,08,24.5,25.2,24.5,61,61,59,16.4,16.9,16.3,968.3,968.3,968.0,3.1,126,8.0,-3.52,0.0
A307,25/01/2018,12,26.5,26.5,24.6,50,54,50,15.1,15.1,14.3,970.7,970.7,970.5,4.3,120,8.9,1029.,0.0
A307,25/01/2018,20,34.0,34.6,33.3,28,30,27,13.0,13.6,12.7,964.7,965.4,964.7,2.7,86,6.4,1297.,0.0
A307,25/01/2018,22,32.6,33.3,32.6,30,30,29,12.7,13.0,12.7,965.0,965.0,964.7,2.7,62,4.9,111.0,0.0
A307,25/01/2018,13,28.1,28.4,25.8,45,51,44,14.9,15.3,14.5,970.4,970.8,970.4,3.9,111,7.6,1673.,0.0
A307,25/01/2018,15,30.8,31.4,28.9,37,42,36,14.5,15.4,14.2,969.4,970.1,969.4,3.1,84,8.2,2497.,0.0
A307,25/01/2018,11,24.9,24.9,24.1,54,57,53,14.9,15.3,14.4,970.5,970.5,970.0,4.3,128,8.3,468.3,0.0
A307,25/01/2018,18,32.8,33.9,32.2,30,32,28,13.0,13.6,12.7,966.4,967.6,966.4,2.4,76,6.6,1779.,0.0
A307,25/01/2018,07,25.1,25.9,25.1,61,62,60,17.0,17.5,17.0,968.0,968.1,967.8,4.2,120,7.5,-3.52,0.0
A307,25/01/2018,19,34.2,35.0,32.8,27,30,27,12.7,13.5,12.6,965.4,966.4,965.3,2.6,132,5.7,1926.,0.0
A307,26/01/2018,04,28.8,29.7,28.8,36,36,34,12.4,12.6,12.3,967.1,967.3,967.1,0.0,89,2.8,-3.54,0.0
A307,26/01/2018,03,29.4,30.4,29.4,35,37,33,12.4,13.1,12.4,967.2,967.4,967.1,0.7,74,3.9,-3.54,0.0
A307,26/01/2018,00,31.5,32.2,31.5,31,32,31,12.4,12.8,12.4,966.4,966.4,966.0,1.7,88,3.2,-3.54,0.0
A307,26/01/2018,02,30.4,31.5,30.4,33,33,30,12.5,12.5,11.9,967.3,967.3,966.5,1.6,98,4.8,-3.54,0.0
A307,26/01/2018,07,26.7,27.9,26.7,49,49,39,15.1,15.1,12.8,967.2,967.2,967.0,3.5,126,6.1,-3.54,0.0
A307,26/01/2018,01,31.5,31.6,31.5,30,31,30,12.0,12.4,12.0,966.5,966.6,966.4,2.0,115,4.1,-3.54,0.0
A307,26/01/2018,05,28.9,29.5,28.7,33,37,31,11.0,12.4,10.6,967.0,967.1,966.8,2.1,85,4.7,-3.54,0.0
A307,26/01/2018,06,27.9,28.9,27.8,39,40,33,12.8,12.9,10.9,967.1,967.2,967.0,2.3,112,5.1,-3.54,0.0
A307,26/01/2018,16,32.0,33.0,30.0,36,44,35,15.2,17.0,14.7,967.9,969.0,967.9,2.8,168,5.9,2327.,0.0
A307,26/01/2018,11,25.3,25.5,25.2,58,59,57,16.6,16.6,16.2,969.6,969.6,969.1,4.0,147,6.7,221.5,0.0
A307,26/01/2018,18,33.5,33.5,32.1,30,34,29,13.3,14.7,12.9,965.5,966.8,965.5,1.6,139,4.6,1604.,0.0
A307,26/01/2018,22,27.2,30.5,27.0,61,61,44,19.0,19.0,16.8,967.3,967.3,966.0,4.5,282,10.4,28.08,0.0
A307,26/01/2018,09,25.3,25.8,25.3,60,60,56,16.9,16.9,16.4,968.4,968.4,968.1,3.4,130,6.7,-3.54,0.0
A307,26/01/2018,10,25.4,25.5,25.1,57,60,57,16.3,17.0,16.3,969.1,969.1,968.4,3.1,147,6.0,28.45,0.0
A307,26/01/2018,21,30.5,32.1,30.3,44,44,36,16.9,16.9,15.0,966.0,966.1,964.7,3.6,1,8.4,227.2,0.0
A307,26/01/2018,19,33.0,33.7,32.5,34,34,30,14.9,15.0,13.1,964.9,965.5,964.9,2.3,100,6.7,971.3,0.0
A307,26/01/2018,20,32.1,33.1,32.1,36,36,33,15.0,15.4,14.4,964.7,964.9,964.6,2.8,47,6.7,347.0,0.0
A307,26/01/2018,13,28.2,28.7,26.0,50,56,49,16.7,17.2,16.5,969.9,970.2,969.9,3.2,99,6.7,1736.,0.0
A307,26/01/2018,12,26.3,26.7,25.3,55,58,54,16.6,16.9,16.5,970.1,970.1,969.6,4.0,141,7.3,933.9,0.0
A307,26/01/2018,08,25.8,26.7,25.8,56,56,49,16.5,16.5,15.2,968.1,968.1,967.2,3.1,132,6.1,-3.54,0.0
A307,26/01/2018,23,23.7,27.3,23.6,78,78,60,19.6,19.8,18.8,969.2,969.2,967.3,4.1,208,8.6,-2.81,0.0
A307,26/01/2018,15,30.4,32.0,29.3,44,47,41,16.7,17.3,16.2,969.0,969.6,969.0,3.0,152,7.2,2233.,0.0
A307,26/01/2018,14,30.6,30.6,28.0,45,51,45,17.3,17.4,16.5,969.6,969.9,969.6,2.6,96,7.0,2034.,0.0
A307,26/01/2018,17,32.7,33.3,31.4,33,37,33,14.5,15.5,14.3,966.8,967.9,966.8,2.2,158,5.5,1884.,0.0
A307,27/01/2018,02,22.4,22.9,22.3,86,86,84,19.9,20.4,19.7,968.6,968.7,968.5,0.6,193,5.3,-3.33,0.2
A307,27/01/2018,07,23.7,23.8,23.5,81,81,78,20.1,20.1,19.8,967.5,967.8,967.5,0.0,231,2.1,-3.50,0.0
A307,27/01/2018,05,23.8,23.8,23.6,80,81,79,20.0,20.2,19.8,968.0,968.7,968.0,1.2,358,4.0,-3.19,0.0
A307,27/01/2018,01,22.9,23.3,22.5,84,86,84,20.0,20.7,19.9,968.6,969.0,968.6,2.7,227,5.1,-3.45,0.4
A307,27/01/2018,04,23.7,23.7,23.0,80,85,80,20.1,20.6,20.1,968.7,969.0,968.5,2.4,38,6.1,-0.70,0.0
A307,27/01/2018,03,23.0,23.2,22.4,84,86,84,20.2,20.5,20.1,968.5,968.7,968.5,2.2,71,4.3,-1.96,0.0
A307,27/01/2018,00,22.7,23.8,22.5,85,86,77,20.1,20.2,19.4,969.0,969.6,969.0,1.9,242,7.5,-3.36,2.8
A307,27/01/2018,06,23.8,24.0,23.7,78,80,77,19.8,20.1,19.6,967.8,968.1,967.7,1.1,230,2.3,-2.81,0.0
A307,27/01/2018,22,26.9,27.8,26.9,57,57,54,17.6,17.8,17.4,965.9,965.9,965.2,3.7,37,9.1,59.02,0.0
A307,27/01/2018,11,24.6,24.6,23.7,74,82,73,19.7,20.5,19.4,969.2,969.2,968.3,2.7,132,4.1,264.6,0.0
A307,27/01/2018,13,27.1,27.1,25.5,57,70,57,17.8,19.7,17.7,970.0,970.1,969.9,2.6,113,5.2,755.6,0.0
A307,27/01/2018,09,23.2,23.8,23.2,84,84,81,20.3,20.5,20.3,967.6,967.6,967.2,0.9,166,2.5,-3.54,0.0
A307,27/01/2018,23,26.6,26.9,26.6,58,58,56,17.6,17.7,17.3,966.2,966.2,965.9,2.8,25,7.3,-3.53,0.0
A307,27/01/2018,12,25.6,25.6,24.6,70,74,69,19.7,19.7,19.1,969.9,970.0,969.2,2.4,128,5.0,564.3,0.0
A307,27/01/2018,19,28.8,35.8,28.8,52,53,28,18.0,18.4,14.1,965.2,965.5,965.2,5.2,58,13.8,1543.,0.2
A307,27/01/2018,14,29.1,29.6,27.1,49,57,48,17.3,18.1,16.9,969.6,970.1,969.6,2.4,81,6.6,2026.,0.0
A307,27/01/2018,21,27.8,28.2,27.7,54,59,54,17.7,19.4,17.7,965.3,965.4,965.0,4.1,29,8.9,215.8,0.0
A307,27/01/2018,10,23.8,23.9,23.2,82,84,82,20.5,20.6,20.3,968.3,968.3,967.6,1.5,131,3.3,35.36,0.0
A307,27/01/2018,18,34.3,34.4,32.5,30,34,30,14.4,15.3,13.8,965.5,966.5,965.5,3.3,92,7.7,2489.,0.0
A307,27/01/2018,17,32.8,33.1,31.3,34,36,32,14.7,15.5,14.0,966.5,967.9,966.5,3.7,123,7.6,2691.,0.0
A307,27/01/2018,16,32.3,32.4,30.3,34,42,34,14.4,16.9,14.2,967.9,969.0,967.9,3.4,108,9.4,2700.,0.0
A307,27/01/2018,15,31.4,31.5,28.9,40,50,40,16.4,17.7,16.0,969.0,969.6,969.0,3.1,93,6.9,2455.,0.0
A307,27/01/2018,08,23.8,23.8,23.5,81,81,79,20.3,20.3,19.8,967.2,967.5,967.2,1.3,188,2.3,-3.28,0.0
A307,27/01/2018,20,28.0,28.8,27.7,59,59,52,19.3,19.3,18.1,965.2,965.4,965.1,4.1,30,9.9,316.6,0.0
A307,28/01/2018,03,26.1,26.2,25.9,64,66,63,18.8,19.1,18.6,967.8,967.9,967.8,0.5,230,2.0,-3.54,0.0
A307,28/01/2018,17,32.0,33.2,30.9,41,45,38,17.0,18.0,16.7,967.0,968.1,967.0,3.6,115,6.8,2738.,0.0
A307,28/01/2018,04,25.6,26.2,25.6,67,67,64,19.0,19.0,18.7,967.1,967.8,967.1,0.5,189,1.9,-3.54,0.0
A307,28/01/2018,14,28.2,28.3,27.4,56,58,54,18.4,18.5,17.9,969.9,970.0,969.8,3.0,79,5.3,1016.,0.0
A307,28/01/2018,07,25.6,25.7,25.5,64,65,64,18.4,18.4,18.2,966.7,966.9,966.6,0.6,151,3.5,-3.43,0.0
A307,28/01/2018,20,33.5,34.4,32.0,33,37,32,15.0,15.8,14.8,964.6,965.0,964.4,3.6,111,7.0,1202.,0.0
A307,28/01/2018,11,25.6,25.6,25.0,66,68,66,18.8,19.0,18.7,969.4,969.4,968.4,2.5,112,6.5,306.9,0.0
A307,28/01/2018,00,26.2,26.5,26.1,62,62,58,18.3,18.3,17.6,966.9,966.9,966.2,1.5,83,6.4,-3.54,0.0
A307,28/01/2018,21,32.8,33.5,32.6,34,36,33,14.9,15.6,14.9,964.8,964.8,964.5,3.0,101,7.0,417.3,0.0
A307,28/01/2018,23,30.0,30.3,30.0,45,45,44,16.6,17.0,16.6,966.4,966.4,965.4,2.3,43,6.2,-3.54,0.0
A307,28/01/2018,16,31.2,32.0,29.1,45,51,43,17.8,18.7,17.3,968.1,969.5,968.1,3.4,152,6.0,2545.,0.0
A307,28/01/2018,18,32.6,33.2,31.4,38,42,37,16.5,17.5,15.8,966.1,967.1,966.0,3.3,117,7.5,2218.,0.0
A307,28/01/2018,09,25.4,25.6,25.4,67,67,64,18.8,18.8,18.3,967.5,967.5,966.9,3.8,119,6.2,-3.50,0.0
A307,28/01/2018,02,26.2,26.4,26.2,63,63,61,18.6,18.6,18.1,967.9,967.9,967.5,1.1,177,1.7,-3.54,0.0
A307,28/01/2018,22,30.1,32.8,30.1,44,44,34,16.7,16.7,14.8,965.4,965.4,964.8,4.2,50,8.3,72.07,0.0
A307,28/01/2018,06,25.6,25.8,25.6,64,65,64,18.4,18.8,18.3,966.9,967.1,966.9,1.5,118,4.2,-3.53,0.0
A307,28/01/2018,12,26.8,26.9,25.5,60,66,60,18.3,18.9,18.2,969.9,969.9,969.4,3.0,109,6.0,786.0,0.0
A307,28/01/2018,19,32.9,33.8,32.3,35,38,33,15.5,16.8,14.6,965.0,966.0,965.0,3.4,126,6.6,1755.,0.0
A307,28/01/2018,15,29.6,29.9,28.1,50,56,49,18.0,18.9,17.8,969.5,969.9,969.5,3.0,95,6.1,1982.,0.0
A307,28/01/2018,13,27.4,27.4,26.5,58,61,58,18.4,18.6,18.1,969.9,970.0,969.9,3.2,92,5.5,791.0,0.0
A307,28/01/2018,05,25.8,26.0,25.4,65,69,65,18.8,19.3,18.7,967.1,967.3,967.0,2.5,120,5.2,-3.54,0.0
A307,28/01/2018,10,25.1,25.4,25.1,68,69,67,18.8,19.0,18.8,968.4,968.5,967.5,3.3,112,6.5,32.60,0.0
A307,28/01/2018,01,26.3,26.4,26.2,62,62,61,18.3,18.4,18.2,967.7,967.7,966.9,1.0,247,3.4,-3.54,0.0
A307,28/01/2018,08,25.6,25.7,25.5,64,64,63,18.4,18.4,18.2,966.9,966.9,966.6,2.2,136,3.4,-3.37,0.0
A307,29/01/2018,21,32.1,33.0,31.8,37,40,36,15.7,16.6,15.3,963.7,963.9,963.7,2.3,33,8.5,383.9,0.0
A307,29/01/2018,16,31.5,31.6,29.2,44,51,43,17.7,18.2,17.1,968.0,968.7,968.0,2.8,99,7.4,2151.,0.0
A307,29/01/2018,17,32.0,33.3,30.9,40,45,39,16.8,18.2,16.5,966.6,968.0,966.6,3.6,131,8.2,2807.,0.0
A307,29/01/2018,03,26.9,28.1,26.9,60,60,56,18.4,18.5,18.0,968.2,968.7,968.2,1.2,214,4.6,-3.54,0.0
A307,29/01/2018,02,28.1,29.2,28.1,56,57,47,18.5,18.8,16.7,968.5,968.5,968.0,1.7,227,4.5,-3.54,0.0
